"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2512617,"January 26, 2023",Pennsylvania,Lancaster,"525 N Franklin St",0,4,0,0,0,N/A
2510365,"January 24, 2023","North Carolina","Red Springs","100 block of Samuel Williams Dr",3,1,0,0,1,N/A
2509362,"January 23, 2023",Illinois,Chicago,"2909 E 78th St",2,3,0,0,0,N/A
2510063,"January 23, 2023",California,Oakland,"5910 MacArthur Blvd",1,4,0,0,2,N/A
2509663,"January 23, 2023",California,"Half Moon Bay","12761 San Mateo Rd",7,1,0,0,1,N/A
2508522,"January 22, 2023",Louisiana,Shreveport,"1600 Sugar Ln",1,7,0,0,0,N/A
2508370,"January 22, 2023",Louisiana,"Baton Rouge","4619 Bennington Ave",0,12,0,0,3,N/A
2508683,"January 22, 2023",Mississippi,"Robinsonville (Tunica Resorts)","1010 Casino Center Dr",0,4,0,0,1,N/A
2507423,"January 21, 2023",Arizona,Yuma,"1300 block of W 9th St",0,5,0,0,1,N/A
2507836,"January 21, 2023",California,"Monterey Park","122 W Garvey Ave",11,9,1,0,0,N/A
2504645,"January 17, 2023",Texas,Houston,"6729 Lockwood Dr",0,4,0,0,0,N/A
2503345,"January 16, 2023",California,Goshen,"Harvest Ave and Rd 68",6,0,0,0,2,N/A
2503245,"January 16, 2023",Florida,Sanford,"Rinehart Rd and Co Rd 46A",1,5,0,0,14,N/A
2503649,"January 16, 2023",Florida,"Fort Pierce","Avenue M and N 13th St",1,7,0,0,1,N/A
2503058,"January 15, 2023",Illinois,Rockford,"2311 23rd St",3,1,0,1,0,N/A
2502680,"January 15, 2023",Texas,Houston,"5121 FM 1960 Rd W",1,4,0,0,0,N/A
2503178,"January 15, 2023",Florida,Homestead,"700 block of SW Sixth St",1,3,0,0,0,N/A
2503197,"January 15, 2023",Arizona,Phoenix,"S 46th Pl and E Broadway Rd",0,4,0,0,0,N/A
2502550,"January 14, 2023",Missouri,"Saint Louis (Moline Acres)","Berwyn Dr and Lanier Dr",0,4,0,0,0,N/A
2501869,"January 13, 2023",Ohio,Cleveland,"3719 Mack Ct",4,1,0,0,1,N/A
2499119,"January 9, 2023",Minnesota,Minneapolis,"2218 E Lake St",0,4,0,0,0,N/A
2499381,"January 9, 2023",Pennsylvania,Philadelphia,"3300 block of Guilford St",3,1,0,0,1,N/A
2498792,"January 9, 2023",Colorado,Denver,"18th St and Blake St",0,4,0,0,0,N/A
2498013,"January 8, 2023",Minnesota,Minneapolis,"930 Hennepin Ave",0,4,0,0,0,N/A
2499425,"January 8, 2023",Georgia,Albany,"1021 S McKinley St",0,4,0,0,0,N/A
2497502,"January 7, 2023","North Carolina","High Point","2734 Mossy Meadow Dr",4,0,1,0,0,N/A
2497948,"January 7, 2023",Alabama,Huntsville,"2817 Hwy 72 E",2,9,0,0,3,N/A
2496714,"January 6, 2023",Texas,Dallas,"8544 Lazy Acres Cir",3,2,0,0,1,N/A
2497164,"January 6, 2023",California,"San Francisco","600 block of Valencia St",1,3,0,0,0,N/A
2496431,"January 5, 2023",Louisiana,"New Orleans","St Andrew St and Rev John Raphael Jr Way",2,3,0,0,0,N/A
2496391,"January 5, 2023",Florida,"Miami Gardens","17647 NW 27th Ave",0,10,0,0,0,N/A
2494934,"January 4, 2023",Maryland,Baltimore,"4408 Edmondson Ave",1,4,0,0,1,N/A
2495648,"January 4, 2023",Utah,"Cedar City (Enoch)","4923 N Albert Dr",7,0,1,0,0,N/A
2495059,"January 4, 2023",Virginia,Dumfries,"17900 block of Milroy Dr",1,4,0,0,1,N/A
2494425,"January 3, 2023",Louisiana,"New Orleans","2600 block of S Rocheblave St",0,4,0,0,0,N/A
2494254,"January 3, 2023","District of Columbia",Washington,"6200 block of Georgia Ave NW",1,3,0,0,0,N/A
2497601,"January 1, 2023",Florida,"Miami Gardens","NW 171st St and NW 30th Ave",0,9,0,0,0,N/A
2492601,"January 1, 2023",Illinois,Chicago,"300 block of E 57th St",1,3,0,0,0,N/A
2492611,"January 1, 2023","North Carolina",Durham,"1000 N Miami Blvd",0,5,0,0,0,N/A
2493102,"January 1, 2023",Pennsylvania,Allentown,"1140 E Clair St",0,4,0,0,0,N/A
2492448,"January 1, 2023",Florida,Ocala,"1600 block of SW 5th St",2,4,0,0,1,N/A
2492314,"January 1, 2023",Ohio,Columbus,"2830 Johnstown Rd",1,4,0,0,2,N/A
2492253,"December 31, 2022",Alabama,Mobile,"200 block of Dauphin St",1,7,0,1,1,N/A
2491656,"December 31, 2022",Arizona,Phoenix,"4201 N 19th Ave",0,9,0,0,0,N/A
2491054,"December 30, 2022",Tennessee,Memphis,"E Brooks Rd",1,3,0,0,0,N/A
2490925,"December 30, 2022",Texas,Humble,"4800 block of Park Square Ln",2,3,0,0,0,N/A
2489614,"December 28, 2022","New York",Bronx,"851 E Tremont Ave",1,3,0,0,2,N/A
2490150,"December 28, 2022",Texas,Dallas,"9500 block of Scyene Rd",0,6,0,0,0,N/A
2488952,"December 27, 2022","District of Columbia",Washington,"2300 block of Pennsylvania Ave SE",0,4,0,0,0,N/A
2489345,"December 27, 2022",Ohio,Columbus,"900 block of Bellows Ave",0,5,0,0,0,N/A
2489124,"December 27, 2022",California,Eureka,"4000 block of Crane St",2,2,0,0,1,N/A
2488209,"December 26, 2022",Louisiana,"New Orleans","2031 St Maurice Ave",2,4,0,0,1,N/A
2487989,"December 24, 2022",Mississippi,Columbus,"90 block of Luxapalila Dr",1,3,0,1,1,N/A
2487517,"December 23, 2022",Kansas,Wichita,"900 block of S Mission Rd",2,2,0,0,2,N/A
2485011,"December 19, 2022",Florida,"Lake City","NW Dixie Ave and NW Wright Ln",0,5,0,0,0,N/A
2484083,"December 18, 2022",California,"Santa Ana","2112 S Main St",1,3,0,0,3,N/A
2483594,"December 18, 2022",Oklahoma,"Oklahoma City","311 S Klein Ave",0,4,0,0,0,N/A
2483489,"December 17, 2022",Georgia,Atlanta,"3000 Continental Colony Pkwy SW",2,3,0,0,1,N/A
2483188,"December 16, 2022",Georgia,Valdosta,"611 E Ann St",2,2,0,0,1,N/A
2482288,"December 16, 2022",Illinois,Chicago,"2150 S Laflin St",2,2,0,0,1,N/A
2483108,"December 16, 2022",Texas,Dallas,"2691 John West Rd",0,5,0,0,0,N/A
2482711,"December 16, 2022",Tennessee,Memphis,"831 Springdale Run Dr",0,5,0,0,0,N/A
2480430,"December 13, 2022","New York",Rochester,"Atlantic Ave and Illinois St",1,4,0,0,0,N/A
2479678,"December 12, 2022","New York",Bronx,"388 E 141st St",0,4,0,0,0,N/A
2478664,"December 11, 2022",Illinois,Chicago,"3235 N Central Ave",3,1,0,0,1,N/A
2478061,"December 9, 2022",Arizona,Phoenix,"S 21st and W Burgess LN",1,3,0,0,0,N/A
2477622,"December 8, 2022",Michigan,Detroit,"1114 Washington Blvd",0,4,0,0,0,N/A
2477404,"December 8, 2022",Louisiana,"New Orleans","4242 Chef Menteur Hwy",0,4,0,0,0,N/A
2475554,"December 6, 2022","New York",Bronx,"Daly Ave and E 180th St",0,4,0,0,0,N/A
2475546,"December 6, 2022",Georgia,Macon,"159 Steven Dr",3,1,0,0,0,N/A
2474143,"December 4, 2022",Illinois,Zion,"1800 block of Horeb Ave",0,5,0,0,0,N/A
2472924,"December 1, 2022",Texas,"San Antonio","4200 block of S Cibolo St",0,4,0,0,0,N/A
2471298,"November 30, 2022",Louisiana,"Lake Charles","510 Broad St",0,8,0,0,0,N/A
2468642,"November 30, 2022",Alabama,Mobile,"216 Dauphin St",0,4,0,0,2,N/A
2469354,"November 27, 2022",Florida,Tallahassee,"2101 Wahnish Way",1,4,0,0,2,N/A
2468894,"November 27, 2022",Louisiana,"New Orleans","200 block of Bourbon St",0,5,0,0,1,N/A
2468745,"November 26, 2022",Georgia,Atlanta,"117 17th St NW",2,4,0,0,6,N/A
2468325,"November 26, 2022",Illinois,Chicago,"12700 block of S Halsted St",2,2,0,0,0,N/A
2468162,"November 25, 2022",Georgia,Atlanta,"2700 block of Gresham Rd",0,0,1,3,0,N/A
2467661,"November 24, 2022",Texas,Houston,"1511 Baggett Ln",2,2,0,0,1,N/A
2467743,"November 24, 2022",California,"Costa Mesa","400 block of W Bay St",1,4,0,0,1,N/A
2466835,"November 23, 2022",Maryland,"Temple Hills","2300 block of Iverson St",0,4,0,0,0,N/A
2466431,"November 23, 2022",Pennsylvania,Philadelphia,"1901 N 60th St",0,4,0,0,0,N/A
2465761,"November 22, 2022",Virginia,Chesapeake,"1521 Sam's Circle",6,6,1,0,0,N/A
2465213,"November 22, 2022",Florida,"West Palm Beach","600 block of Snead Cir",2,2,0,0,1,N/A
2464943,"November 20, 2022",Oklahoma,Hennessey,"2372 N 2760 Rd",4,1,0,0,1,N/A
2464272,"November 20, 2022",Texas,Dallas,"2000 S Beckley Ave",0,4,0,0,0,N/A
2463465,"November 19, 2022",Colorado,"Colorado Springs","3430 N Academy Blvd",5,19,0,0,1,N/A
2464352,"November 19, 2022",Illinois,"Washington Park","Bunkum Rd and N 45th St",1,3,0,0,0,N/A
2463882,"November 19, 2022",Mississippi,Philadelphia,"560 Line St",1,6,0,0,1,N/A
2462457,"November 18, 2022",Virginia,Richmond,"4275 Laurel Oak Rd",4,0,0,0,1,N/A
2458727,"November 13, 2022",Pennsylvania,Philadelphia,"400 block of E Wyoming Ave",0,4,0,0,0,N/A
2458676,"November 13, 2022","North Carolina",Enfield,"1662 Green Acres Rd",1,5,0,0,0,N/A
2459150,"November 13, 2022",Virginia,Charlottesville,"130 Culbreth St",3,2,0,0,1,N/A
2458863,"November 13, 2022",Nebraska,Omaha,"3347 Ames Ave",1,6,0,1,2,N/A
2458933,"November 12, 2022",California,Sacramento,"4000 block of May St",0,4,0,0,0,N/A
2459005,"November 12, 2022",Texas,"Fort Worth","6655 Calgary Ln",0,4,0,0,1,N/A
2459259,"November 12, 2022",California,Indio,"Lilac Ct and Golden Rod Dr",1,3,0,0,0,N/A
2458467,"November 12, 2022","New Jersey",Paterson,"50 Block of N Main St",0,4,0,0,0,N/A
2459156,"November 12, 2022",Tennessee,Memphis,"S Goodlett St and Sheffield Ave",0,4,0,0,0,N/A
2458086,"November 11, 2022","New Jersey","Jersey City","Virginia Ave and Martin Luther King Dr",0,4,0,0,0,N/A
2455710,"November 7, 2022",Texas,"Mcallen (McAllen)","4700 block of Jasmine Ave",0,4,0,0,1,N/A
2453865,"November 6, 2022",Illinois,Chicago,"311 W Chicago Ave",1,3,0,0,1,N/A
2453892,"November 6, 2022",Illinois,Chicago,"5100 block of S Kolin Ave",0,5,0,0,0,N/A
2454565,"November 6, 2022",California,Tulare,"Rd 84 and Ave 208",0,5,0,0,0,N/A
2455484,"November 6, 2022",Florida,Gainesville,"500 SW 2nd Ave",0,4,0,0,0,N/A
2454281,"November 5, 2022","New York",Buffalo,"30 E Amherst St",0,4,0,0,0,N/A
2453744,"November 5, 2022",Pennsylvania,Philadelphia,"853 E Allegheny Ave",0,9,0,0,1,N/A
2452673,"November 4, 2022",Florida,Orlando,"10145 Myers Dr",4,1,0,1,1,N/A
2452798,"November 4, 2022",Maryland,"La Plata","3018 Wildflower Dr",4,0,1,0,0,N/A
2452501,"November 3, 2022",Illinois,Chicago,"3700 block of W Chicago Ave",0,4,0,0,0,N/A
2451028,"November 2, 2022",Texas,Houston,"2930 W Sam Houston Pkwy S",0,4,0,0,0,N/A
2451550,"November 2, 2022",Mississippi,Hattiesburg,"W 5th St",2,3,0,0,2,N/A
2450360,"November 1, 2022",Colorado,Denver,"1400 block of Verbena St",1,5,0,0,1,N/A
2450917,"November 1, 2022",Maryland,Baltimore,"2000 block of W Pratt St",0,4,0,0,0,N/A
2449986,"October 31, 2022",Kansas,"Kansas City","S 50th St and Elmwood Ave",1,6,0,0,1,N/A
2450557,"October 31, 2022",Illinois,"East Saint Louis","935 St Louis Ave",2,3,0,0,0,N/A
2449653,"October 31, 2022",Illinois,Chicago,"S California Ave and W Polk St",1,13,0,0,0,N/A
2448898,"October 30, 2022",Tennessee,Memphis,"3920 Park Ave",1,3,0,0,2,N/A
2448366,"October 30, 2022",Colorado,Aurora,"900 block of N Geneva St",4,0,0,0,1,N/A
2448287,"October 30, 2022",Pennsylvania,Philadelphia,"601 Spring Garden St",0,6,0,0,0,N/A
2448361,"October 30, 2022",California,Covina,"17000 block of E Bellbrook St",2,2,0,0,3,N/A
2448372,"October 30, 2022","South Carolina",Charleston,"1900 Hazelwood Dr",0,4,0,0,1,N/A
2448015,"October 29, 2022",Florida,Orlando,"8204 Crystal Clear Ln",0,6,0,0,1,N/A
2448330,"October 29, 2022",Florida,Tallahassee,"2101 W Pensacola St",1,8,0,1,4,N/A
2447980,"October 28, 2022",Ohio,Toledo,"Junction Ave and Belmont Ave",2,2,0,0,0,N/A
2447379,"October 28, 2022",Pennsylvania,Pittsburgh,"3737 Brighton Rd",0,5,0,0,2,N/A
2447217,"October 27, 2022",Oklahoma,"Broken Arrow","425 S Hickory Ave",7,0,1,0,0,N/A
2445686,"October 25, 2022",Ohio,Hamilton,"700 block of S 2nd St",2,2,0,0,0,N/A
2445939,"October 25, 2022","North Carolina",Greensboro,"900 block of Circle Dr",2,4,0,0,0,N/A
2443849,"October 24, 2022",Illinois,Chicago,"3200 block of W 30th St",1,3,0,0,0,N/A
2443879,"October 24, 2022",Missouri,"Saint Louis","3125 S Kingshighway Blvd",2,4,1,0,0,N/A
2443627,"October 23, 2022",Texas,Brownsville,"1200 block of W Saint Francis St",0,5,0,0,0,N/A
2443194,"October 23, 2022",Illinois,Chicago,"4300 block of S Kedzie Ave",3,2,0,0,0,N/A
2443276,"October 23, 2022",Wisconsin,Milwaukee,"N 34th St and W Wright St",0,4,0,0,0,N/A
2442695,"October 22, 2022",Wisconsin,Milwaukee,"W Fond Du Lac and W Hoyt Pl",0,6,0,0,0,N/A
2443257,"October 22, 2022","North Carolina",Oxford,"100 block of Granville St",0,6,0,0,0,N/A
2443287,"October 22, 2022",Georgia,Cordele,"1309 16th Ave E",0,4,0,0,1,N/A
2443231,"October 22, 2022",Arizona,Phoenix,"6330 W Miami St",1,7,0,0,0,N/A
2450590,"October 21, 2022",Mississippi,Cleveland,"511 Lee St",1,3,0,0,0,N/A
2442632,"October 21, 2022",Louisiana,"New Orleans","2200 block of N Galvez St",1,3,0,0,0,N/A
2444683,"October 21, 2022",Wisconsin,Hartland,"700 Mansfield Court",4,0,2,0,0,N/A
2442008,"October 21, 2022",Louisiana,"Baton Rouge","636 Harding Blvd",0,11,0,0,3,N/A
2441540,"October 20, 2022",Ohio,Cleveland,"4497 State Rd",0,5,0,0,0,N/A
2439423,"October 17, 2022",Virginia,Woodbridge,"5297 Mansfield Ct",4,0,0,0,1,N/A
2438904,"October 16, 2022",Texas,"El Paso","8500 block of Dyer St",1,3,0,0,1,N/A
2438505,"October 16, 2022",Georgia,Atlanta,"223 James P Brawley Dr SW",0,4,0,0,0,N/A
2439294,"October 16, 2022",California,Lancaster,"44236 20th St E",0,4,0,0,2,N/A
2438461,"October 16, 2022",Virginia,Harrisonburg,"1500 block of Devon Ln",0,8,0,0,1,N/A
2438121,"October 15, 2022",Colorado,Denver,"900 Dakin St",1,7,0,0,0,N/A
2438154,"October 15, 2022",Massachusetts,Worcester,"88 Webster St",0,6,0,0,3,N/A
2438723,"October 15, 2022",Mississippi,"Itta Bena",N/A,2,7,0,0,0,N/A
2438494,"October 15, 2022","New York",Freeport,"Babylon Tpke and Independence Ave",0,4,0,0,0,N/A
2438482,"October 15, 2022",Pennsylvania,Pittsburgh,"300 block of Cedar Ave",3,1,0,0,0,N/A
2437284,"October 14, 2022",Pennsylvania,Philadelphia,"Willard St and Shelbourne St",0,4,0,0,0,N/A
2436826,"October 13, 2022","North Carolina",Raleigh,"5300 block of Sahalee Way",5,2,0,1,1,N/A
2437177,"October 13, 2022","North Carolina","New Bern","2100 block of New Bern Ave",0,4,0,0,0,N/A
2437630,"October 13, 2022",Alabama,Lanett,"1912 50th Ave SW",0,6,0,0,0,N/A
2434847,"October 10, 2022",California,Delano,"County Line Road and Road 136",1,3,0,0,0,N/A
2434247,"October 9, 2022","South Carolina",Inman,"280 Bobo Dr",5,0,0,0,1,N/A
2434128,"October 9, 2022",Florida,Miami,"525 NE 150th St",1,3,0,0,0,N/A
2439284,"October 9, 2022",Oklahoma,Henryetta,"US-75 and Catalpa Rd",4,0,0,0,1,N/A
2434326,"October 9, 2022",Arkansas,Jacksonville,"300 Marshall Rd",1,3,0,0,0,N/A
2433539,"October 9, 2022",Florida,Tampa,"908 N Franklin St",1,6,0,0,2,N/A
2434062,"October 9, 2022",Texas,Beaumont,"2550 I-10 Frontage Rd",0,5,0,0,0,N/A
2440211,"October 8, 2022",Alabama,Hurtsboro,"Ross Rd",2,2,0,0,0,N/A
2433352,"October 8, 2022",California,Berkeley,"2400 Durant Ave",1,3,0,0,2,N/A
2434151,"October 8, 2022",Missouri,"Saint Joseph","302 Illinois Ave",0,4,0,0,0,N/A
2432772,"October 7, 2022",Oregon,Portland,"SE 92nd Ave and Powell Blvd",0,4,0,0,0,N/A
2432893,"October 7, 2022",Texas,"Fort Worth","1200 block of Jessamine St",4,0,0,0,0,N/A
2431842,"October 6, 2022",Kentucky,Louisville,"5000 block of East Indian Trail",0,4,0,0,0,N/A
2431594,"October 6, 2022","District of Columbia",Washington,"1200 North Capitol St NW",1,3,0,0,0,N/A
2431069,"October 5, 2022",Texas,Baytown,"2000 block of Tri City Beach Rd",4,2,1,0,0,N/A
2428950,"October 2, 2022",Tennessee,Nashville,"600 block of S 7th St",0,4,0,0,0,N/A
2428715,"October 2, 2022",Washington,Seattle,"4300 block of University Way NE",0,4,0,0,0,N/A
2427999,"October 1, 2022",Pennsylvania,Philadelphia,"5000 block of Frankford Ave",0,4,0,0,0,N/A
2428678,"October 1, 2022",California,Oakland,"988 Apgar St",2,2,0,0,2,N/A
2427775,"September 30, 2022",Oklahoma,Tulsa,"4929 N Peoria Ave",1,3,0,0,1,N/A
2428456,"September 30, 2022",Mississippi,Marks,"1st St and W Main St",0,5,0,0,0,N/A
2426627,"September 29, 2022",Texas,"Mc Gregor","901 S Monroe St",5,0,0,1,1,N/A
2426042,"September 28, 2022",California,Oakland,"8251 Fontaine St",1,5,0,0,0,N/A
2425825,"September 28, 2022",Ohio,Columbus,"1680 Karl Ct",0,5,0,0,1,N/A
2425799,"September 28, 2022",Maryland,Baltimore,"5500 block of Bowleys Ln",0,4,0,0,0,N/A
2426382,"September 28, 2022",Alabama,Uniontown,"100-104 Birch Rd",0,4,0,1,0,N/A
2425393,"September 27, 2022","New York","Corona (Queens)","88-01 Atlantic Ave",0,4,0,0,0,N/A
2426137,"September 27, 2022","New York","New York (Manhattan)","W 116th St and 7th Ave",0,4,0,0,0,N/A
2426061,"September 27, 2022","North Carolina",Goldsboro,"1200 block of Olivia Ln",0,4,0,0,0,N/A
2425839,"September 27, 2022",Florida,Jacksonville,"A Philip Randolph Blvd and Union St",0,4,0,0,0,N/A
2425199,"September 27, 2022",Pennsylvania,Philadelphia,"6498 Ridge Ave",1,4,0,0,5,N/A
2423747,"September 25, 2022",Pennsylvania,Harrisburg,"2300 block of Woodlawn St",0,4,0,0,5,N/A
2423338,"September 25, 2022",Indiana,Hammond,"6217 Kennedy Ave",1,3,0,0,0,N/A
2423538,"September 24, 2022",Ohio,Columbus,"E 5th Ave and Osborn Ave",1,3,0,0,0,N/A
2423331,"September 24, 2022",Georgia,Louisville,"Forrest Dr",1,3,0,0,0,N/A
2424602,"September 23, 2022",California,Castroville,N/A,0,4,0,0,0,N/A
2421430,"September 22, 2022",Illinois,Chicago,"E 35th St and S Prairie Ave",0,4,0,0,0,N/A
2420406,"September 20, 2022","New York","Mount Vernon","333 S 8th Ave",0,4,0,0,0,N/A
2420637,"September 20, 2022",Michigan,Niles,"620 N 6th St",2,3,0,0,0,N/A
2419473,"September 19, 2022",Georgia,Swainsboro,"N Coleman St",1,3,0,0,0,N/A
2417634,"September 18, 2022","New York","Corona (Queens)","41st Ave and Warren St",1,3,0,0,1,N/A
2417641,"September 18, 2022",Wisconsin,Kenosha,"2232 Roosevelt Rd",2,2,0,0,1,N/A
2417863,"September 18, 2022",Nevada,"Las Vegas","4800 block of Holt Ave",0,5,0,0,1,N/A
2417696,"September 18, 2022",Michigan,Allendale,"10295 48th Ave",0,4,0,0,1,N/A
2417293,"September 17, 2022",Missouri,"Blue Springs","US 40 and Adams Dairy Pkwy",0,5,0,0,0,N/A
2416762,"September 17, 2022",Minnesota,Minneapolis,"Hennepin Ave and N 8th St",0,5,0,0,0,N/A
2416625,"September 16, 2022",Wisconsin,Milwaukee,"4100 block of N 13th St",0,4,0,1,1,N/A
2414276,"September 14, 2022",Wisconsin,Milwaukee,"1300 block of E Hamilton St",0,4,0,0,0,N/A
2415614,"September 14, 2022",Florida,"Miami (North Miami)","NW 10th Ave and NW 131st St",0,5,0,0,0,N/A
2414858,"September 14, 2022",California,"Los Angeles","312 E 5th St",0,4,0,0,0,N/A
2414080,"September 13, 2022",Illinois,Chicago,"5531 S King Dr",2,7,0,0,0,N/A
2415479,"September 13, 2022",California,Oakland,"92nd Ave and Peach St",0,4,0,0,0,N/A
2413596,"September 12, 2022",Oklahoma,"Oklahoma City","1400 block of S Indiana Ave",0,4,0,0,0,N/A
2412198,"September 11, 2022",Michigan,Detroit,"13000 block of E Warren Ave",0,4,0,0,0,N/A
2412164,"September 11, 2022","New Mexico","Santa Fe","Paseo Feliz",0,5,0,0,2,N/A
2412289,"September 11, 2022",Michigan,"Grand Rapids",N/A,0,4,0,0,0,N/A
2412487,"September 11, 2022","North Carolina",Durham,"4400 block of NC-55",1,3,0,0,0,N/A
2411801,"September 10, 2022",Indiana,Plainfield,"2688 E Main St",2,2,0,0,1,N/A
2411871,"September 10, 2022",Kentucky,Lexington,"Georgetown Rd and Parallel Rd",0,4,0,0,0,N/A
2411007,"September 9, 2022","New York",Bronx,"810 Astor Ave",0,4,0,0,0,N/A
2411901,"September 9, 2022",Minnesota,Minneapolis,"328 W Broadway Ave",1,3,0,0,0,N/A
2410446,"September 9, 2022",Maryland,"Elk Mills","47 Hebron Ct",4,0,1,0,0,N/A
2410704,"September 8, 2022",Minnesota,Minneapolis,"626 W Broadway Ave",0,4,0,0,0,N/A
2410269,"September 8, 2022",California,"Los Angeles","4th St and Broadway",0,4,0,0,0,N/A
2408990,"September 7, 2022",Tennessee,Memphis,"3100 block of Lyndale Ave",3,3,0,0,1,N/A
2406998,"September 5, 2022",Georgia,Hartwell,"1541 Anderson Hwy",2,2,0,0,0,N/A
2407734,"September 5, 2022",Missouri,"Kansas City","7320 Manchester Ave",2,2,0,0,0,N/A
2407739,"September 5, 2022",Missouri,"Saint Louis","4400 block of Red Bud Ave",1,3,0,0,0,N/A
2406852,"September 5, 2022",Pennsylvania,Philadelphia,"W Russell St and N 8th St",2,4,0,0,0,N/A
2406862,"September 5, 2022",Ohio,Cleveland,"13902 Euclid Ave",1,10,0,0,1,N/A
2406597,"September 4, 2022",Minnesota,"Saint Paul","951 Case Ave E",3,2,0,0,1,N/A
2406108,"September 4, 2022",Virginia,Norfolk,"5005 Killam Ave",2,5,0,0,0,N/A
2406123,"September 4, 2022","South Carolina",Charleston,"King St and Morris St",0,7,0,0,4,N/A
2406656,"September 4, 2022",Florida,"Fort Lauderdale (Lauderdale Lakes)","3050 NW 41st St",0,4,0,0,0,N/A
2406651,"September 4, 2022",Illinois,Chicago,"8600 block of S Kingston Ave",2,2,0,0,0,N/A
2405689,"September 3, 2022",California,Chico,"1500 block of W 5th St",0,5,0,0,1,N/A
2405866,"September 3, 2022",Illinois,Yorkville,"8400 block of Immanuel Rd",0,4,0,0,0,N/A
2406042,"September 3, 2022",Alabama,Birmingham,"100 block of 3rd Ave W",2,2,0,0,0,N/A
2405859,"September 3, 2022",Maryland,"Capitol Heights","1428 Ritchie Rd",1,3,0,0,0,N/A
2405239,"September 2, 2022",California,Fresno,"Effie St and Grant Ave",2,2,0,1,0,N/A
2405020,"September 2, 2022",Minnesota,Minneapolis,"700 W Broadway Ave",0,4,0,0,0,N/A
2404930,"September 2, 2022","New York",Brooklyn,"223 Russell St",0,4,0,0,0,N/A
2400998,"August 29, 2022",Missouri,"Saint Louis (Jennings)","8800 block of Cozens Ave",0,4,0,0,0,N/A
2399774,"August 28, 2022",Wisconsin,Clinton,"9221 E Little Ln",0,4,0,0,0,N/A
2400434,"August 28, 2022",Oregon,Bend,"2650 NE Hwy 20",2,2,1,0,0,N/A
2399820,"August 28, 2022","New York",Albany,"Hamilton St and Ontario St",0,6,0,0,0,N/A
2399839,"August 28, 2022",California,"Los Angeles","2471 Whittier Blvd",0,6,0,0,1,N/A
2400026,"August 28, 2022",Michigan,Detroit,"Wyoming Ave and W 7-Mile Rd",3,1,0,0,1,N/A
2400492,"August 28, 2022",Arizona,Phoenix,"21636 N 26th Ave",2,5,1,0,0,N/A
2399755,"August 28, 2022",Texas,Houston,"8021 Dunlap St",3,2,1,0,0,N/A
2399670,"August 28, 2022",Colorado,Denver,"2731 42nd Ave",1,3,0,0,0,N/A
2399576,"August 27, 2022","New York",Brooklyn,"W 29th St and Boardwalk W",1,4,0,0,0,N/A
2399000,"August 27, 2022",Washington,Spokane,"302 W Queen Ave",1,3,0,0,3,N/A
2398877,"August 27, 2022",Kentucky,Lexington,"207 Legends Ln",0,7,0,0,0,N/A
2398004,"August 25, 2022",Kentucky,Henderson,"804 Clay St",2,2,0,0,1,N/A
2397504,"August 25, 2022",Washington,Spokane,"701 N Chestnut St",0,4,0,0,0,N/A
2398118,"August 25, 2022",Alabama,Birmingham,"8th St W and Finley Blvd",1,3,0,0,0,N/A
2396803,"August 24, 2022",Illinois,Chicago,"3591 N Milwaukee Ave",0,4,0,0,0,N/A
2396536,"August 24, 2022","District of Columbia",Washington,"27 O Street NW",2,3,0,0,0,N/A
2397033,"August 24, 2022",Wisconsin,Milwaukee,"2622 N 22nd St",2,2,1,0,0,N/A
2396567,"August 24, 2022",Maryland,Baltimore,"Park Heights Ave and Shirley Ave",1,6,0,0,0,N/A
2396124,"August 23, 2022",Pennsylvania,Philadelphia,"N 60th St and Race St",2,2,0,0,0,N/A
2393474,"August 20, 2022",Delaware,Wilmington,"Tatnall St and W 27th St",0,4,0,0,0,N/A
2393051,"August 20, 2022","North Carolina",Asheville,"11 Grove St",0,4,0,0,0,N/A
2392698,"August 20, 2022",Illinois,Chicago,"6200 block of S Michigan Ave",0,5,0,0,0,N/A
2392494,"August 19, 2022",Illinois,Chicago,"3300 block of W Flournoy St",1,4,0,0,0,N/A
2391779,"August 19, 2022",Illinois,Chicago,"5200 block of S Green St",0,4,0,0,0,N/A
2391353,"August 18, 2022",Virginia,Norfolk,"7433 Fenner St",3,2,0,0,0,N/A
2390519,"August 17, 2022",Illinois,Chicago,"7321 S Union Ave",0,4,0,0,0,N/A
2391042,"August 17, 2022",Pennsylvania,Philadelphia,"2800 block of Bonsal St",0,4,0,0,3,N/A
2389775,"August 16, 2022",Pennsylvania,Philadelphia,"5700 Haverford Ave",0,5,0,0,3,N/A
2388884,"August 16, 2022",Tennessee,Memphis,"Austin Peay Hwy and New Covington Pike",0,6,0,0,0,N/A
2386954,"August 14, 2022",Arizona,Phoenix,"4601 E Granada Rd",1,4,0,0,0,N/A
2386871,"August 14, 2022",Illinois,Chicago,"1800 block of W 78th St",1,4,0,0,0,N/A
2386878,"August 14, 2022",Maryland,Baltimore,"5100 block of Harford Rd",1,3,0,0,0,N/A
2388144,"August 13, 2022",Ohio,Cleveland,"7500 block of Bessemer Ave",1,4,0,0,0,N/A
